글번호,공개여부,제목,등록일,작성자,처리지사,진행현황,내용,답변자,답변내용
148062,공개,조기취업수당,2017-06-08,진**,광주고객지원센터,처리완료,조기취업수당을 고용보험공단에 신청을했는데 날짜가하루가 발생이안됐다하여 서류를잘작성해서 내라하는데 전직장에선 날짜를 30일로해놓아서 안바꿔준다하고 이게도대체 어떻게？건지도 모르겠고 고용보험공단에선 기다리라하고 이걸 어떻게해야하는지 너무 억울합니다 1년동안 하루도안쉬고 일을다했는데도 조기취업수당을 받을지못받을지모르는 상황이 너무 억울합니다ㅠ 전에있던회사에서 날짜를 잘못적어서 어떻게해야하는지 고용보험공단은 처리를해준다고 기다려달란말만하고 너무 갑갑하고 억울합니다ㅠ,광주고객지원센터,"고객님 안녕하십니까? 근로복지공단 고객지원센터입니다. 먼저 근로복지공단에 대한  고객님의 관심에 깊이 감사드립니다.피보험자격의 확인은 사업주가 피보험자격 신고 등을 이행하지 아니하거나, 사업주가 신고한 내용이 사실과 다른 경우 고용관리(지역협력)과를 통하여 이를 정정 또는 확인하는 것입니다.피보험자 또는 피보험자이었던 자는 언제든지 고용관리(지역협력)과에 피보험자격의 취득.상실에 관한 확인을 청구할 수 있습니다.즉, 사업주가 취득신고를 태만히 한 경우에 그 사업주에게 고용되어 있는 자는 자신의 피보험자격 취득의 사실이 있었음을 주장하며 자격취득 확인을 청구할 수 있고사업주가 상실신고를 태만히 한 경웅에도 피보험자는 피보험자격 상실에 대하여 확인을 청구하고, 확인을 받은 때에는 수급자격 신청후 요건을 갖춘 경우 실업급여를 지급 받을 수 있습니다. 기타 궁금한 사항이 있으시면 고용노동부 고용센터(☎1350)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
148059,공개,산재처리하면 보상되는 범위를 알고 싶...,2017-06-08,오**,광주고객지원센터,처리완료,제가 일을 하다가 다쳐서 무릅골절이 되어 수술이 불가피한 상황입니다.  산재처리하기로 회사와 상의가 끝난 상태이구요.  평균급여의 70가 나오는건 알고 있습니다만  혼자 움직이지 못하여 포괄병동에 입원중인데 포괄병동은 간병인이 있는 병실입니다.  일반 병실보다 2만원 정도 입원비가 비싸다고 하는데 이런것도 산재보험 범위에 있는건지   수술비나 진료비등 얼마나 보험이 적용이 되는건지 알고 싶습니다.  그리고 제가 우체국실손보험이 있는데 그곳에서 중복 보상은 아니더라도 제가 부담한 금액은   수령이 가능한지 궁금합니다.,광주고객지원센터,고객님 안녕하십니까? 근로복지공단 고객지원센터입니다. 먼저 근로복지공단에 대한  고객님의 관심에 깊이 감사드립니다.고객님이 문의하신 보상 범위에 대한 답변은 2017년 6월 13일 15시 40분에 유선으로 회신하여 드렸습니다 기타 궁금한 사항이 있으시면 근로복지공단 수원지사 재활보상부로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.
148058,공개,휴업급여가 왜이리적나요,2017-06-08,김**,광주고객지원센터,처리완료,제가 다친날자는 15년 11월 처음병원간날자가 16년2월 수술날자가 16년8월 입니다 이번에 휴업급여 승인은 16년4월부터 17년4월까지 승인이 났습니다 오늘 공단레 전화왔는데 지급 기간은 16년8월2일부터 16년10월31일까지라고하네요 왜이리 적은거조? 학생이라 수급자증명서도 냈습니다 수술후 두달정도 후 부터는 가끔 주말마다 아르바이트를 하기도했습니다 이경우 15년 11월부터 16년 10월31일까지 주는게 맞지않나요? 학교때문에 병원가서 재활치료를 받지않고 집에서 혼자 재활했습니다,광주고객지원센터," 고객님 안녕하십니까? 근로복지공단 고객지원센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 고객님께서 접수하신 휴업급여청구서는 현재 처리중인 것으로 확인되며 청구서 처리관련 문의는 근로복지공단 서울동부지사 재활보상부  담당자(☎ 02-3433-1404)에게 문의하여 주시기 바랍니다. 업무처리가 잘 되시기를 바라며, 기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다.  ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다. "
148036,공개,휴업급여 질문드립니다.,2017-06-06,한**,광주고객지원센터,처리완료,17년 5월 10일 네번째 손가락이 찢어지며 탈골되고 다섯번째 손가락에 금이 가서 전치 5주 진단받았습니다.  회사에선 치료가 다 될 때 까지 급여와 병원비를 지급해 준다 하며 병원비는 의료보험 사용하라 하였습니다.  2주 후 일방적으로 급여 2주치만 준다는 통보를 받아서 5월 29일부터 다른 현장(회사명은 동일)에서 근무 시작하였습니다.   손이 근무하기에 불편하여 새로 근무중인 회사를 퇴사하고 산재처리 후 손이 다 치료될 때 까지 입원 할 생각입니다.  이 때 퇴사 후 저번 현장에 산재처리하고 입원하면 휴업급여가 지급되는지 질문 드립니다.,광주고객지원센터,"고객님 안녕하십니까?근로복지공단 고객지원센터입니다.먼저 근로복지공단에 대한  고객님의 관심에 깊이 감사드립니다.○ 휴업급여는 업무상 부상 또는 질병에 따른 요양으로 인하여 근로를 제공할 수 없어 임금을 지급받지 못한 기간에 대하여 근로자와 그 가족의 생계를 보호하기 위하여 지급하는 단기소득보장급여로 업무상 사유로 부상을 당하거나 질병에 걸린 근로자에게 요양으로 취업하지 못한 기간에 대하여 지급하며, 1일당 지급액은 평균임금의 100분의 70에 상당하는 금액으로 하며 취업하지 못한 기간이 3일 이내이면 지급하지 아니합니다.- 고객님께서 상담등록하신 바와 같이 사업주로부터 직접 재해보상을 받은 후라도 산재보험 요양급여 신청은 가능하고, 업무상 재해로 인정된 경우 사업주로부터 지급받은 보상금을 초과하여 지급될 보험급여가 있다면 산재보험 보험급여를 지급받으실 수 있으며, 이 경우 휴업급여의 지급 여부는 재해이후 고객님께서 취업한 사실 등을 고려하여 위 기준(요양으로 취업하지 못한 기간)에 해당되는 지 여부에 따라 관할지사에서 결정하게 됨을 알려드립니다. 기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
148019,공개,산재급여가 안들어와서요.,2017-06-02,최**,광주고객지원센터,처리완료,회사에서 신청한줄알고 기다리렸는데 안들어오네요.. 25일이 월급날이라 그날 들어올줄았더니.. 병원가서 신청해야한다기에 어제 병원가서 신청했는데  어제 오후나 오늘안에 들어 올꺼라더니 아직 안들어왔네요.. 빠른조치 부탁드립니다.,광주고객지원센터,"고객님 안녕하십니까?근로복지공단 고객지원센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.○ 고객님께서 2017.06.01.에 우리공단 서울지역본부로 접수하신 휴업급여청구서는 관할지사인 서울동부지사로 이송되어 현재 휴업급여액 산정을 위한 평균임금 및 휴업급여액 산정처리된 것으로 확인됩니다.- 휴업급여 최초분의 경우 평균임금 산정의 사유로 2회 이후 청구분보다 처리기간이 소요됨을 이해하시기 바라며, 청구하신 휴업급여의 지급처리는 서울동부지사 재활보상부 업무담당자(전화 02-3433-1415)에 문의하시면 지급 일정을 확인하실 수 있습니다. 기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
147978,공개,당장 내일을 모르는 여성가장인 저의 ...,2017-05-30,이**,광주고객지원센터,처리완료,"저의 일을 접수해서 처리하시는 분이 근로복지공단 재해부 윤세정과장님이라고 들었습니다. 산재처리를 해달라고 접수한지가 한달 보름이 지났어도 아무런 전화가 없습니다. ""한부모 차상위계층가족""인 저희 로써는 당장 내일이 어찌될 지도 모르는 상황이고, 살아야겠다는 희망도 없이 시간에 질질 끌려서 어쩔 수 없이 숨을 쉬어야하는 실정입니다. 일처리를 빨리 해주십시요. 근로복지공단은 그야말로 ""복지""를 모토로 하는 곳이 아닙니까? 제 일을 처리하기위해서는 3~4개월이 소요된다고 윤세정과장님께서는 말씀하십니다. 그리고 제가 재해를 입은 그 자세를 다시 재현하여 동영상을 찍어야한다고 하는데 이미 일을 못하게 된 저에게 꼭 그 일을 다시 재현하라고 시키는 작업이 과연 합당한지도 생각하여 주십시요. 이제 6월달 까지만 실업급여가 나옵니다. 그 이후의 삶은 어찌되는 것인지 미래라는 것이 암담하고 아무런 희망도 없습니다. 먼저 취약계층부터 보살펴 주는 것이 일의 순서가 아니겠습니까? 내일 당장 쌀이 없다면 저희모녀는 굶어야 하나요? 아니면 동반자살이라도 해야하나요? 뉴스에서만 보았던 일이 저희집 일이 될수도 있겠다는 비참한 마음으로 이렇게 몇자 올립니다. 약한자, 낮은자를 먼저 알아내어 보살펴주는 것이 나라에서 할 일이요. 진정한 복지라고 생각합니다! 윤세정 과장님께 여쭤보십시오, 제 상황이 얼마나 위급한지에 대하여서요!  남의 일이 아니라 같은 하늘아래 사는 불행에 처해진 한부모가족을 우선적으로 돌보아달라는 말씀을 드립니다. 그것이 인도적, 복지적 차원이 아닌가요? 제가 윤세정과장님께 재해원인 및 발생상황을 별지로 첨부해서 드렸습니다. 그 내용을 보시고 제가 처한 상황을 돌보아주십시요. 부탁드립니다. 삶을 마감해야 한다는 생각이 자꾸 드는 요즈음 이네요..비참한 삶이 현재 펼쳐지고 있고, 저 한사람에 국한 된 일이 아니라 아직 고등학생인 자녀가 있습니다. 저는 이제껏 양심적으로 살아왔고 누구보다 더 열심히 게으르지않고 살아왔는데 결과는 병뿐이요, 가난 뿐입니다. 근로복지공단은 이렇게 복지가 필요한 순서대로 일처리를 하여 생명을 살려내야하는 것 아닐까요?",광주고객지원센터,"근로복지공단 고객지원센터입니다.먼저 고객님의 힘든 상황에 대하여 매우 안타깝게 생각하며, 진심으로 위로의 말씀을 드립니다.○ 고객님께서 2017.05.08. 우리공단 서울북부지사에 접수하신 산재보험 최초요양급여신청서는 상담등록하신 담당자(02-944-8145)에 배정되어 재해조사 진행중으로 확인됩니다.- 고객님께서 민원신청(산재보험 요양급여신청)을 하시면 근로복지공단 관할지사에서 재해조사를 실시하여 업무상 재해여부를 판단하게되며, 저희 고객지원센터에서는 민원신청 절차 등에 대한 상담을 드리고 있어 상담등록하신 내용에 대하여 관할지사에 전달 드렸으며,- 관할지사에서는 고객님께 별도 연락드릴 예정으로 신청상병이 근골격계질환에 해당되어 업무 절차로 현장조사가 진행되어야하므로 다음주 중 신체부담업무에 대한 영상 촬영 및 사업장 방문예정이고, 영상촬영은 신체부담업무 여부를 확인하는 과정으로 재해근로자가 원치 안흐면 서면 확인서의 제출로 갈음하거나 다른 동료 근로자의 업무수행 촬영으로 가능하다는 답변입니다.※ 산재보험 요양급여신청서의 처리 일정 및 진행상황에 대하여 보다 자세한 안내가 필요하신 경우 업무 담당자에 유선 문의하시면 안내를 받으실 수 있습니다.○ 산재보험법에 따른 업무상 재해는 업무상 사고와 업무상 질병으로 구분되는데, 요양급여 신청 상병이 근골격계질환 등 질병에 해당되는 경우에는 업무상 질병으로 인정되는 지에 대한 재해조사가 수반되어야 하며, 처리 절차는 다음과 같습니다.- 근골격계질병 요양신청 → 질병명 확인 → 재해경위 확인 → 업무상 질병 판정 절차에 따른 신체부담업무 확인 및 평가 → 업무상 질병판정위원회 심의 의뢰 및  업무 관련성 판정 → 관할 지사의 최종 판정- 위와 같이 고객님의 산재보험 요양급여신청서를 검토 확인 중에 있으므로 관할 지사의 안내에 따라 신속한 결정이 이뤄질 수 있도록 하여 주시기 바랍니다. 기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
147965,공개,진요종결후 다시 심한통증,2017-05-28,김**,광주고객지원센터,처리완료,"5월 18일 진료가 끝났는데  요즈음 다리에 힘이없고 아침저녁으로 통증 이 심하고 걷기가 너무괴로워서 좀더 추가 치료가 필요합니다.. 종전 치료기관에서는 통원시 물리치료와 소염제 한알로  너무 성의없이 치료를 하엮읍니다.. 그결과 지금 이렇게 치료가 제대로 되지않은것 같읍니다.. 염증이 생겼는지? 자세한 환자의 상태에대해 질문도없고 앞으로 어떻게 주의 하라는등, 일상에 필요한 어떤 Advice 도 없이 치료 시간만 보냈읍니다... 회복될수있도록 선처를 해주십시요   부탁드립니다 수고하세요...",광주고객지원센터,고객님 안녕하십니까? 근로복지공단 고객지원센터입니다. 먼저 근로복지공단에 대한  고객님의 관심에 깊이 감사드립니다.고객님이 문의하신 내용에 대한 답변은 2017년 5월 30일 16시에 유선으로 회신하여 드렸습니다. 기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.
147940,공개,산재급여,2017-05-24,김**,광주고객지원센터,처리완료,산업재해를 입어 최초 병원에서 통원치료로 승인이 난 상태입니다 이런경우 산재급여를 받을수 있는지 긍금합니다 받지 못한다면 이유가 무었인지 궁금합니다,광주고객지원센터,고객님 안녕하십니까? 근로복지공단 고객지원센터입니다. 먼저 근로복지공단에 대한  고객님의 관심에 깊이 감사드립니다.고객님이 문의하신 휴업급여에 대한 답변은 2017년 5월 25일 11시에 유선으로 회신하여 드렸습니다. 기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.
147837,공개,정신질환을 앓고있는데....,2017-05-13,이**,광주고객지원센터,처리완료,"2011년전까지 아르바이트를 하며 유지하다가  2011년 시설관리란 용역직에서 1년8개월동안 4대보험제외 124만원 받으면서 일을 하였고   시설 보일러 전기 유지보수란일을 하엿으며 2013년 엘지 이노텍 협력엽체 아웃소싱 공장에서 2교대 생산직 일을 하였으며   2015년 3개월 병원 혈액 배송및 검사 영업을하다가 2015년 4달 돈까스집에서 홀매니져 4달 일을하엿고   마지막근무지가 삼성전자 판매 에서 데이터이동 업무외 단순 고객상담 일을 하였는데요   다름이아니라 이일을 하기전부터 강박장애라는 불안장애를 앓고있어서 약을 먹고 있었구요   병원 조회하면 기록이다나오는데   회사다닐당시 병？문에 업무적응을 잘못하엿고 직장 선임에게 폭언도 많이 들었습니다   폭언과 연장근무를했는데 연장수당도 안주고요   이런이유로 산재보험 신청을 하면 산재신청이 가능할까요 강박장애로인한 산재신청,, 회사다니기전부터 병원기록이 있으면 안되나요 국가유공자 신청도 기각？습니다 알고싶네요  복사 붙여넣기 답변말고 자세한답변좀부탁드릴게요",광주고객지원센터," 고객님 안녕하십니까?근로복지공단 고객지원센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.고객님께서 문의하신 사항에 대하여 다음과 같이 답변을 드립니다.ㅁ 강박장애와 불안장애로 인한 산재신청이 가능한지 여부- 결론부터 말씀드리면, 질병은 직업력, 기초질환, 기존질병, 작업 및 생활환경 등 다양한 원인에 의하여 발병하기 때문에 상기 원인의 상호관계를 확인하기 위한 확인을 통하여 산재보상 가능여부를 판단하게 되기 때문에 인터넷 상담으로서는 고객님의 상병에 대하여 산재보상을 받을 수 있는지 알 수 없습니다.- 다만, 산재보험 요양신청 주체는 사업주가 아니라 근로자며, 근로자에게 질병이 발생되면 근로자가 자신의 질병이 업무와 관련이 있는지에 대하여 주치의사등과의 상담을 통해 의학적으로 검토를 하여, 인과관계가 없다고 판단이 되면 산재보상을 위한 신청을 하지 않으며, 만약 인과관계가 있다고 판단되면 근로복지공단에 산재보험 요양급여신청서를 제출하게 됩니다. - 산재보상을 받기 위해서는 재해발생 당시 고객님의 소속 사업장이 산재보험 적용대상 사업장에 해당되고, 재해자가 산재보험법의 적용을 받는 근로자에 해당되며, 4일 이상의 요양을 필요로 하고, 고객님의 질병이 업무상 질병에 해당 되어야 하며, - 만약, 고객님께서 의학적으로 검토한 결과 강박장애와 불안장애가 업무와 관련된 것으로 생각되신다면 다음 산재보상 절차를 참고하여 진행하시기 바랍니다.(업무상 재해인지 아닌지에 대한 최종결정은 근로복지공단에서 일련의 절차를 거쳐 결정하게 됩니다) ㅇ 신청절차 : 신청절차는 먼저 사업주와 치료받은 병원의 원무과에 산재보상신청을 하겠다는 의사표시를 하신 후 보통 병원에서 내어주는 산재요양급여신청서 서식에 인적사항과 재해경위 등을 작성 후 날인을 하시고, 이것을 사업주에게 보여줘 사업주로부터 사실이라는 확인날인을 받습니다. 그런 후에 병원 원무과에 제출하시면 병원에서 서식의 주치의 소견란에 주치의 소견과 날인을 하여 인터넷으로 공단에 접수를 하거나, 인터넷 접수가 어려울 경우 고객님께 작성된 신청서를 내어 주면 공단에 우편이나 방문하여 제출하시면 됩니다. ㅇ 사업주가 산재보험 요양급여신청서에 날인을 거부하는 경우 : 만약 사업주가 고객님이 산재보상 받는 것을 거부하는 등의 이유로 산재요양급여신청서에 확인날인을 하지 않는 경우에는 사업주 날인을 누락한 채로 일반적인 요양급여신청 절차를 거쳐 제출하시기 바랍니다.(다만, 사업주가 날인을 거부하는 이유를 빈 종이에 기재하여 위 요양급여신청서와 함께 제출하시기 바랍니다) ㅇ 제출처 : 사업장을 관할하는 근로복지공단 지사의 재활보상부ㅇ 제출주체 : 요양급여신청서의 제출 주체는 근로자입니다. 다만, 편의상 사업주가 제출하는 것을 도와주거나, 근로자 동의하에 치료병원에서 제출을 대행할 수 있습니다. ㅇ 첨부서류 : 산재보험 요양급여신청서에 고객님의 주장을 뒷받침할 수 있는 자료(근로계약서, 출근부, 업무일지 등 업무내용, 업무량 및 업무시간 등을 확인할 수 있는 자료), 의학적 사실을 입증할 자료(진료기록과 의학적 소견 및 임상심리검사 결과)를 제출하시면 되겠습니다. 부족한 자료들은 추후 근로복지공단의 담당자가 제출을 요청할 것이므로 첨부서류가 부족한 상태에서 산재 요양급여신청서를 제출하셔도 됩니다.  ㅇ소멸시효와 관련해서 산재보험은 보험급여를 받을 권리에 대한 소멸시효를 3년으로 규정하고 있습니다. 이 부분은 치유된 날이 언제 인지, 재해일로부터 계속요양 중으로 판단하는지 등에 따라 시효도과 여부에 대한 판단을 달리 합니다. 따라서, 고객님 사업장을 관할하는 근로복지공단 지사 재활보상부 담당자에게 정확한 정보 등을 제공하여 판단을 받아 보셔야 할 것으로 판단됩니다. 업무가 잘 처리되시기를 바라며, 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.  "
147779,공개,재심사청구에대한 결과,2017-05-05,이**,광주고객지원센터,처리완료,재심사 청구에 대한 결과를 언제쯤 알수 있나 알고자 합니다. 기간이 길어지는 관계로 해당 지사에 신규심사청구를 할수 있는지요,광주고객지원센터,"고객님 안녕하십니까?근로복지공단 고객지원센터입니다.먼저 근로복지공단에 대한  고객님의 관심에 깊이 감사드립니다.○ 고객님께서 문의하신 보험급여 결정등에 대한 권리구제 절차로서의 재심사청구제도는 고용노동부 산업재해보상보험 재심사위원회에서 관할하고 있으므로 근로복지공단에서는 처리경과 등을 확인 안내드릴 수 없는 점 이해하시기 바랍니다.- 고객님께서 문의하신 내용과 관련하여 재심사청구서의 처리경과는 산업재해보상보험 재심사위원회 홈페이지(http://www.iaciac.go.kr) 나의 사건검색에서 본인 인증 절처를 거쳐 확인하실 수 있으며,- 재심사청구제도는 심사 청구에 대한 결정에 불복하거나 업무상질병판정심의위원회의 심의를 거친 보험급여 결정 등에 대하여 심사청구를 하지 아니하고 불복 절차로 곧바로 재심사청구를 하는 것으로 재심사청구 진행중인 동일 사안에 대하여 신규 심사청구를 하실 수 없음을 알려드립니다. 기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
147773,공개,전원치료 불승인을 취소하라,2017-05-04,김**,광주고객지원센터,처리완료,"안녕 하십니까 저는 목공으로 주생업으로 생계를 유지하는 노동자입니다 16.10.24일현장에서 손가략이 부러지는 사고를 당하여 국민신문고민원을 넣어 국민신문고의 도움으로 거의 3개월차에 그동안치료를 받지못하다가 17.01.18일 산재 처리받아  치료를받았으나 이후 손가락이 구부려지지 않고뻗뻗하여 후속 물리치료를   손가락 전문병원에서 치료를 받고자 하였으나 전원불승인으로 3.17일부터 현제까지 치료를 받지 못하고    증세는악화되고 있습니다   목공 노동은 손으로하는 예민한 작업인데 통증과 손이쥐어 지지않아 현재 일을 하지못하고 있습니다 그런대도 규정상 전원승인이 안된다하니 도대체 어떤기준인지… 처음엔 전원하라하더니 전원하니 더 이상 전원치료가 불가하다하고합니다  환자를 가지고 희롱하는것도아니고 일을하지 못하니 생계에 막대한 지장을 받고있으며 앞날에살아갈일이  막막한   실정입니다 산재보험은 치료중단은 안됩니다  치료를 받게하여 주시길 바랍니다 07.4.27일 근로복지공단으부터 받은답변 내용은 어이가없습니다 경동요양병원에서는 다른 전문병원에서 전문적인치료를 더 받아야 한다는 주치의의 유선 통화내역 및 서면 제출된소견서를확인하고도 전원불승인은 부당합니다  특별한 이유가 있는지요 공정한처리를 바랍니다 이해가 안됩니다    미치고 환장할 지경입니다  다음은근로복지공단의 기가막힌 통지내용 입니다  안녕하세요, 귀하께서 국민신문고를 통해 신청하신 민원 1AA-1704-1318508에 대한 검토 결과를 알려드립니다.   해당 민원은 전원요양신청 불승인의 취소를 구하는 것으로 이해됩니다.   해당 사항을 검토한 결과,   1. 요양 중이었던 경***병원 주치의와 유선 통화 내역 및 서면으로 제출된 소견서상 제3수지 강직증이 일부 남아있는 상태로 치료의 큰 호전이 없어 종결하거나, 다른 전문병원에서 전문적인 치료가 필요할 것이라는 소견을 확인하였고,  2. 이에 대해 공단 자문의의 소견상 증세고정으로 2017.3.22.이후로 치료 종결이 타당하다는 소견을 확인했습니다.   이로 인해 근로복지공단 서울지역본부는 전원요양신청서의 불승인을 통지해 드리고, 심사청구의 가능함을 안내해 드렸습니다.(안 날로부터 90일 이내에 청구 가능)   귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내요엥 대한 추가 설명이 필요하신 경우에는 근로복지공단 서울지역본부 재활보상2부 권혁준 대리 02-2230-9415로 연락주시면 친절히 안내해 드리겠습니다. 감사합니다.",광주고객지원센터," 고객님 안녕하십니까? 근로복지공단 고객지원센터입니다. 먼저 근로복지공단에 대한  고객님의 관심에 깊이 감사드립니다. 고객님의 문의에 대해 아래와 같이 답변 드리오니 참고하시기 바랍니다. 1. 고객님의 문의 내용은 전원요양신청서의 불승인 결과에 대한 근로복지공단의 처분에 대해 이의가 있는 경우로,     -  해당 지사에서 안내한 바와 같이 보험급여 결정이 있음을 안 날로부터 90일 이내에 심사청구를 제기할 수 있습니다.  2. 저희 고객지원센터는 근로복지공단 업무와 관련된 민원신청 방법 및 절차등 일반적인 내용을 상담하는 기관으로 세부적인 내용에 대한 판단, 유권해석 등을 드릴 수 없습니다. 따라서 상기의 신청기간을 유념하셔서 처분지사 담당자와의 상담을 통하여 처리하셔야 할 것으로 판단됩니다.3. 일반적인 업무를 상담하는 고객지원센터로서 좀 더 구체적인 답변을 드리지 못한점 죄송하게 생각합니다. 기타 궁금한 사항이 있으시면 불승인 처분지사인 근로복지공단 서울지역본부 재활보상2부 담당자(☎02-2230-9415)에게 안내 받으시기 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.             "
147743,공개,일하다가 다쳐서 손가락 수술했습니다,2017-04-29,김**,광주고객지원센터,처리완료,아버지께서 일용직 근로자이고 16층에서 플라스틱 박스가 떨어져 손으로 막다가 손가락 4개가 찢어져 수술을 했습니다  현재 아버지 께서는 파산으로 인해 은행거래가 어려워 가족통장으로 보상을 받으려고 하는데 가능한지요,광주고객지원센터,"근로복지공단 고객지원센터입니다.먼저 고객님의 힘든 상황에 대하여 매우 안타깝게 생각하며, 진심으로 위로의 말씀을 드립니다.○ 고객님께서는 고객님의 부친께서 산업재해로 보험급여를 지급받을 시 가족명의의 통장으로 보험급여를 지급받을 수 있는지 여부에 대하여 문의하셨는데, 산업재해보상보험법에 따른 보험급여는 수령권자(재해근로자 본인)의 계좌로 지급되므로 가족계좌로 지급이 불가합니다.- 고객님께서 상담등록하신 상황의 경우에도 재해근로자 본인의 계좌개설은 가능하므로 공단에서는 「희망지킴이」통장 제도를 마련하여 운영중에 있으며, 우리은행, 국민은행, 하나은행, bnk경남은행 전 영업점에서 산재보험급여 전용계좌인 희망지킴이 통장을 개설하시어 공단에 급여 청구시 계좌등록을 하시면 정상적으로 산재보험 보험급여를 지급받으실 수 있음을 알려드립니다. 기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
