글번호,공개여부,제목,등록일,작성자,처리지사,진행현황,내용,답변자,답변내용
158305,공개,전화는 아침부터 저녁까지 폭주한다고 ...,2019-01-17,신**,콜센터,처리완료,"안녕하세요, 얼마전 폐업신고를 한 자영업자입니다. 폐업신고를 했음에도 불구하고 자영업자 고용보험 이번달 것이 납부가 되었습니다. 그래서 처리 방법을 위하여 근로복지공단에 전화를 했는데 전화가 폭주한다며 아침부터 저녁까지 수십차례에 걸쳐서 받지 않았습니다. 그래도 끈질기게 시도하다 연결이 되어 관련 서류 다 팩스로 보내고 확인 전화까지 맞췄습니다. 서류는 보내고 받았다는 연락까지 확인했으나 그 이후 아무런 조치가 취해지지 않네요. 전화를 해서 어떻게 조취되었는지 여쭤보고 싶은데 또 역시나 10차례 넘게 전화를 받지 않습니다. 하루종일 전화가 폭주할 것이라서 받기도 전에 끊어지게 프로세스를 만드실거면 콜센터는 왜 운영하나요? 토탈서비스 질문하러 오는 것도 저야 젊은 사람이니까 하지, 나이 드신 분들이나 인터넷을 어렵게 다루는 분들은 어떻게 하라는 건지^^  참 이해가 안가는 부분이네요.  저 다시 전화하고 분노하고 싶지 않습니다. 처리 결과 답변 바로 주세요.",콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 문의하신 내용은 1월17일 14시55분경 유선안내드렸습니다. 고객님의 궁금증을 다소 해소하였기를 바라며, 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.  "
158282,공개,"산재보험 처리가 가능한지, 필요 서류...",2019-01-16,박**,콜센터,처리완료,안녕하세요   2주전 금요일 점심시간에 점심을 먹으러 나갔다가 동료의 부주의로 인해 차에 부？쳐 다리에 상해를 입었습니다.   이미 병원비는 제가 지급 한 상태인데 산재보험이 가능한지 그리고  산재보험처리가 가능할 경우 어떤 자료들이 필요한지 궁금합니다.,콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.사이버 상담실은 일반적인 기준 사항에 대해서 상담드리는 곳으로서 개별적인 사안에 대하여 구체적인 사실관계 조사 확인과 관련서류 검토 없이 업무상 재해의 가능 여부를 직접적으로 판단할 수 없음을 양해해 주시기 바랍니다.★ 업무상 사고(휴게시간 중 사고)의 인정기준 ○ 인정기준  - 휴게시간 중에 근로자가 사업주의 지배 관리하 즉 회사내에서 통상적,관례적인 방법에 따라 휴게시간을 이용하던 중에 발생한 사고를 말하므로 회사내 족구장 등의 체육시설 이용, 구내식당 식사 등 이용 중에 발생한 재해는 통상적인 업무상 사고로 인정되나, 우발적이거나 비정형적인 방법(사적행위, 사업주 지시위반 등)에 따른 휴게 시간을 이용하던 중에 발생한 사고는 불인정될 수도 있음. ○ 휴게시간 재해의 유형1. 점심시간 중 사고-점심식사를 하기 위한 사내식당등을 이용하다가 발생한 재해, 점심시간 중 식사후에 사내 족구장, 헬스장에서 운동 중에 발생한 재해 등은 관례적으로 사업주 인정한 범위의 행위로 업무상 사고로 인정이 가능하며  2. 2018. 6.11.부터 업무처리지침 개정으로 휴게시간 중 사업장 밖의 시설(식당 등)이용하다가 발생한 재해의 경우에는 1. 사업주가 제공한 휴게(식사)시간에 발생한 사고로서 식사를 위해 식당 등으로 이동하거나 식사를 마치고 사업장으로 복귀 중 발생한 사고로서 2. 휴게(식사)시간 내에 식사를 마치고 사업장으로 복귀가 가능하다고 인정되는 경우에는 업무상 재해(휴게시간 중 재해)로  인정될 수 있음. (재해조사 사항임)★ 산재 신청 방법 및 절차  : 근로자가 산재당연 가입사업장에서 업무수행 중 업무상 재해를 당하여 4일이상의 요양이 필요한 경우에 해당하는 경우에는 산업재해보상보험법에 따라 산업재해보상보험 요양급여 및 휴업급여(최초분) 신청(청구)서[별지 제2호 서식]를 작성하고, 산업재해보상보험 소견서[별지 제3호 서식(산재보험 지정 의료기관에서 작성)]를 첨부하여 사업장 관할 근로복지공단 소속기관 재활보상부에 접수하여야 합니다. (산재지정병원의 경우 토탈서비스로 전산접수도 가능하오니 병원 원무과 산재담당자에게 문의 하십시요. 서식등 기본안내 가능합니다.) 그리고 보험가입자의견서[별지 제4호의 2서식](사업주 작성)를 함께 제출 할 경우 사업주 의견 청취 절차에 따른 소요기간이 단축될 것입니다.  * 산재보험 지정 의료기관 찾기 : 근로복지공단홈페이지(https://www.kcomwel.or.kr) → (좌측 상단) 의료서비스 →산재지정의료기관 찾기에서 검색 가능합니다.  * 첨부서류 : 재해조사시 상황에 따라 추가 기타 요구자료가 있을 수 있습니다.* 서식자료 : 근로복지공단홈페이지 → (우측 상단) 서식자료에서 해당 서식을 검색 후 사용합니다.  * 지사찾기 : 근로복지공단홈페이지 → (우측 상단) 공단소개 → 조직안내 → 지역본부 및 지사에서 사업장 관할 지역본부 및 지사 재활보상부 연락처등을 상세하게 검색 가능합니다.  ★ 승인전 지급한 진료비 청구 - 요양비란 부득이한 사유로 요양을 갈음하여 산재근로자 등에 현금으로 지급하는 급여로 그 인정 범위는 ① 산재보험 의료기관이 아닌 의료기관에서 응급진료 등 긴급하게 요양을 받은 경우 요양비, ② 산재보험 의료기관에서 제공되지 아니하는 의지나 그 밖의 보조기의 지급, 간병, 이송료, ③ 그 밖에 공단이 정당한 사유가 있다고 인정하는 요양비 가 이에 해당하며, 산재보험 요양급여기준에 따라 산정 지급됩니다.-  제출서류 (추후 관할지사에서 추가 서류 요청할 수 있음) 1) 서 식 명 :  요양비청구서2) 첨부서류 1 : 진료비 세부명세서 및 납입증명영수증3) 첨부서류 2 : 수령희망 거래은행 통장사본★ 위의 일반적인 업무상 재해(업무상 질병)의 인정 기준에 따라 고객님의 업무상 재해 여부에 대해서 먼저 판단을 할 수 있으며, 산재 신청 방법과 절차에 따라 재해근로자가 요양급여 신청을 사업장 관할 우리 공단 소속기관 재활보상부에 제출하면 해당 소속기관에서 구체적인 사실관계 조사 확인과 관련서류 검토 등으로 업무상 재해조사 후 최종 산재 여부등을 결정하고 있습니다.위의 답변으로 고객님의 궁금증이 다소 해소되었기를 바라며, 답변이 충분하지 않았거나 그 외 문의사항은 근로복지공단콜센터(☎1588-0075, 상담사연결 ㉧ + ②)로 전화주시면 성심 성의껏 답변해 드리겠습니다. 고객님의 빠른 쾌유를 바랍니다.※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.  "
158170,공개,현장실습생 산재보험,2019-01-12,박**,콜센터,처리완료,학교에서 현장실습생으로 선발되었는데 산재보험 가입 알림을 받았습니다. 어떻게 해야 하는건지 잘 모르고 인터넷 가입도 가능하다는 말을 들었는데 어떻게 하면 되는지 알려주시면 감사하겠습니다.,콜센터, 고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.'문의하신 내용에 대하여 1월14일 10시경 유선상으로 안내해드린 내용으로 갈음하겠습니다.현장실습생 본인이 산재보험에 가입신고를 하는게 아니라 사업장에서 산재보험 취득신고시 부과부호를 사용해서 신고하는 부분입니다. 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다.※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.    
158152,공개,고용보험 소급적용 문의드립니다.,2019-01-11,김**,콜센터,처리완료,2018년 3월 28일부터 지금까지 아르바이트 중인데요.  고용보험 가입이 안 되어있는 것을 최근에 알게 되어 소급 적용이 가능한지 문의드립니다.  소급 적용이 가능하다면 그 방법을 알고 싶어요!  또 지난 3월부터 지금까지의 고용보험료 외에 납부해야 하는 벌금 같은 게 있는지도 궁금합니다.,콜센터,고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.고객님께서 문의해주신 고용보험 소급적용 및 보험료 부과방법과 과태료 부과에  대해서 2019.1.14. 13시 35분경 유선상 안내해 드렸습니다. 업무처리 잘 되시길 바랍니다.기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다.※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.    
158128,공개,사업개시일 문의,2019-01-11,김**,콜센터,처리완료,안녕하세요. 공사 개시신고를 사업개시일로부터 14일 이내에 신고해야 한다고 하는데 사업개시일이 계약일 기준인가요? 착공일 기준인가요?,콜센터,고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.고객님이 문의주신 내용에 대한 답변입니다.일괄적용 사업주는 그 각각의 사업의 개시일 및 종료일부터 14일 이내 개시신고·종료신고를 하여야 하며 개시일이란 사실상의 사업개시가 이루어진 날로 공사계약서상 착공일과 실착공일이 상이할 경우에는 사실상의 공사가 이루어진 실착공일 기준이 됩니다.기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.날씨가 많이 쌀쌀합니다. 늘 건강유의하시고 고객님의 가정에 따뜻함과 포근함이 가득 넘치길 바라겠습니다. 이용해 주셔서 감사합니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.
158122,공개,산재보험가입여부,2019-01-11,김**,콜센터,처리완료,1인 개인사업자 입니다. (인테리어업) 고용직원은 없이 혼자 있습니다.. 배우자와 같이 하지만..  배우자를 직원으로 해서 산재가입이 않된다고 들었거든요  일을 하다보면 일당하시는분들을 그때그때 하는거라.. 그러다 다치면 보상할 방법이 없지 않습니까?   공사금액이 2000만원 기준으로 넘으면 산재가입이 뒤늦게서야 가능하다고하고  [질문] 1번.  2000만원 넘는 공사를 계약하면 바로 선 산재가입이 가능한가요?         아님 다치고 나서.. 가입 하고 개인사업주에게 50% 징수하는경우가 있다고..  2번. 1인개인사업주(인테리어) 산재보험가입이 않되나요?,콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사 드립니다.  문의하신 산재보험 가입 관련으로 2019년 01월 14일 14:53분경  유선상 답변 드렸습니다. 2018.7.1.부터는 연면적 또는 총 공사금액에 관계없이 모든 건설공사에 산재보험이 적용되며, 건설공사를 하는 자가 건설면허업자, 건설사업자(사업자등록증 발급), 건설기술인, 개인 직접·직영인지 여부에 관계없이 모든 건설공사는 산재보험법의 적용을 받게 됩니다.성립신고를 원하는 경우 우편, 방문, 팩스 ,고용산재토탈서비스를이용하여 편리하신 방법으로 신고하시면 됩니다. ■신청 및 접수 방법 - 신고서식: 일괄적용성립신고서, 보험료신고서- 구비서류: 도급계약서 - 접수처: 본사 소재지 관할지사 고용산재보험 일괄적용 성립신고서 +보험료 신고서 (※서식은 근로복지공단 홈페이지 서식자료실에서 다운로드 하시거나 콜센터로 전화주셔서 서식요청을 하시면 받으실 수 있습니다.)■고용산재토탈서비스(total.kcomwel.or.kr)—사업장-민원접수/신고-「일괄적용 보험관계성립신고/승인신청-승인완료(5일 소요)-승인 이후 일괄적용 사업개시신고(현장별)」이후 현장별 사업개시신고: [회원가입]→[민원접수/신고]→[보험가입신고]→[일괄적용사업개시신고]※ 부산 금정구 소재 건설사업장 담당자 연락처 ☎ 051-550-3138 ,  fax 0502-550-3101위 상담으로 고객님의 궁금증이 해소되었기를 바라며, 답변이 충분하지  않았거나 기타 궁금한 사항이 있으시면  근로복지공단콜센터(☎1588-0075)로 전화 주시면 성심 성의껏 답변해 드리겠습니다. 감사합니다.  오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시기 바랍니다."
158095,공개,근로내용확인신고 조회,2019-01-10,노**,콜센터,처리완료,안녕하세요  일용직 고용산재 근로내용확인신고서를 접수하면 지금까지 접수한 것을 조회하지 못하나요? 접수한 직후 보이는 화면 이외에는 방법이 없는건가요?  금액을 잘못 신고한 것 같아 확인하려고 하는데 답변 부탁드립니다,콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사 드립니다.  문의하신 근로내용확인신고 내역을 확인 하는 방법에 대해 저희 공단에서 운영하는 고용산재토탈서비스를 이용하여 확인 하는 방법에 대해 답변드립니다. ☆일용근로내용확인신고 처리된 내역 조회 경로사업장-정보조회-보험가입정보-일용근로자고용정보조회(20105) 보험구분,관리번호 선택,대상 연도 선택 하시면 해당 관리번호에 신고된 근로자 성명과 주민번호 그리고 월별 신고된 보수액만 확인 가능합니다. ☆근로내용확인신고를 고용산재보험 토탈서비스 이용하여 접수한 경우마이페이지-민원접수현황조회 (4대보험 공통 선택) 최대 1개월 단위로 확인 가능 (※이전 월 확인 필요 시 기간 선택하여 조회 가능)조회된 접수건 중에서 우측 서식출력 조회 클릭하시면 신고하셨던 내역이 모두 확인 가능합니다. ※고용산재보험 토탈서비스는 최근3개년도 정보만 확인 가능한 점 참고 부탁 드립니다. 위 답변 내용으로 고객님의 궁금증이 해소되었기를 바라며, 답변이 충분하지  않았거나 기타 궁금한 사항이 있으시면  근로복지공단콜센터(☎1588-0075)로 전화 주시면 성심 성의껏 답변해 드리겠습니다. 감사합니다.  오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시기 바랍니다."
158056,공개,산재보험가입문의,2019-01-09,성**,콜센터,처리완료,"안녕하세요 전화상담이 너무어려워 상담글을 남기게되었습니다. 건축공사 가입안내 회신문 관련 우편을 받았는데요 아래 문의사항이 있습니다.  1. 연면적이 7.8뿐임에도 산재보험료 가입을 해야하는지(고용은 면제같습니다.) 2. 만약 1번에 가입해야한다면 작성서류(우편에 보험가입신청서, 보험료 신고서가 있는데 가입신청서만 작성하면 되는지) 3. 지자체에서 시행하는경우에도 상기사항이 적용되는지  이상입니다.",콜센터,"고객님 안녕하세요.근로복지공단 콜센터입니다.먼저, 상담 전화  연결 지연으로 불편을 드려 대단히 죄송합니다.고객님의 질문내용에 대한 상세설명을 위해 금일 13:40분경 고객님께 전화드려, 일반적인 처리과정에 대해 설명 드렸으며, 그 내용으로 답변을 갈음하겠습니다.기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다.※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
158017,공개,자영업자 고용보험 임의가입,2019-01-09,곽**,콜센터,처리완료,현재 자영업을 하고있슴.고용보험 임의가입 절차를 알고싶습니다.,콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 문의하신 내용에 대해서는 1월 9일 16시 45분경 유선상으로 안내해 드렸습니다.자영업자 고용보험 가입 대상은근로자를 사용하지 아니하거나, 50명 미만의 근로자를 사용하는 사업주 중 아래 요건에 모두 해당하는 사람은 누구나 가입 가능① 사업자등록증을 갖춘 자② 근로자를 고용하지 않거나, 50명 미만의 근로자를 고용하는 자영업자    (개인 사업장은 대표자, 법인 사업장은 대표이사)③ 사업자등록증상 개업연월일로부터 5년 이내인 자 ④ 근로자로서 피보험자격이 취득되어 있지 않은 자    (단, 일용근로자는 피보험자격(일용근로자)과 자영업자 중 선택 가능)⑤ 특정 업종(부동산임대업, 가구내고용활동, 5인 미만의 농업·임업·어업, 소규모공사 등)의 사업을 영위하지 않을 것위 가입대상에 해당하여야 가입할 수 있으나, 고객님께서는 안타깝게도 사업자등록증상 개업연월일이 5년이 지나셔서 가입 대상이 되지 않습니다.기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다.※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
158010,공개,건설일용직 외국인근로자 고용보험 신고...,2019-01-09,김**,콜센터,처리완료,"건설일용직 외국인근로자 고용보험 신고 문의 드립니다. 매달 15일까지 신고하는 일용근로내용신고서에 입력을 하면 임의가입대상 외국인 근로자는 저장 이 되지 않고 신고도 안되네요 임의가입 대상인 경우 근로자의 확인을 받은후 고용신고를 하고, 승인이 나면 신고할수 있다고 나오는데 건설일용직의 특성상 상용직처럼 날마다 일을 하는것도 아니고 어쩌다 한번 일하는 경우가 많은데 이런 절차를 거쳐서 미리 신고할수도 없습니다 근로복지공단에 문의하니 임의가입 대상자는 신고 안해도 상관없고 과태료 대상도 아니라고 하는데 회사 입장에서는 임의가입대상자 신고를 안했을시 근로자 누락으로 확실히 과태료 대상이 되지는 않는지 정확한 답변 부탁드립니다.",콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단 홈페이지에 대한 고객님의 관심에 감사드립니다.임의가입 외국인은 [서식명: *외국인 고용보험가입,탈퇴신청서*] 제출로 가입 승인 된 다음 그달 부터 [서식명: *근로내용확인신고서*] 처리가 이루어지고 있습니다. 그러므로 *외국인 고용보험가입,탈퇴신청서* 제출이 되지 않은 상태에서 전산으로 근로내용확인신고 접수진행을 하시면 업무처리가 원활히 진행되지 않으므로  서식을 이용하셔서 ① *외국인 고용보험가입,탈퇴신청서*를 먼저 제출하고 승인을 받은뒤 ②*근로내용확인신고서*를 제출하시거나, 또는 ①+② 같이 제출하셔서 접수 신청을 해주시면 처리가능합니다.*서식 다운 방법 :근로복지공단 홈페이지 (http://www.kcomwel.or.kr)- 서식자료 -*외국인 고용보험가입,탈퇴신청서*, *근로내용확인신고서**지사 찾기 방법: 근로복지공단 홈페이지 (http://www.kcomwel.or.kr) - 공단소개 - 조직안내 - 지역본부 및 지사 또한 과태료는 외국인 임의가입대상자 같은 경우에는 가입자체가 임의이므로 지연,누락 신고에 대한 과태료가 적용되지 않으니 업무처리에 참고하시기 바랍니다.위의 답변으로 고객님의 궁금증이 다소 해소되었기를 바라며, 그 외 문의는 근로복지공단 콜센터(☎1588-0075 ☞ 단축0 ☞ 1)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.보다 나은 서비스 제공을 위해 항상 노력하겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다.^^※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시기 바랍니다."
157999,공개,임원 고용.산재 가입기준 확인,2019-01-09,최**,콜센터,처리완료,"안녕하세요.  임원 고용, 산재 가입기준 문의드립니다.   대표이사, 등기임원은 아니나 대주주이며 주총 참여 및 의결권을 가지는 상근임원의 경우 고용, 산재 가입 대상자인지 확인 부탁드립니다.   가입대상이 아닌 경우  등기가 되어있지 않은 임원으로 법인등기부등본으로 확인이 불가함에 따라  취소신청서 외 어떠한 증빙을 제출해야 가입대상이 아님을 증명할수 있는지 안내 부탁드립니다. (예를들어 회장, 부회장 같이 직급을 확인할수있는 재직증명서 등)  더불어 정확한 업무처리를 위해  임원의 고용,산재 가입기준 확인 및 관련 법령 확인 부탁드립니다.   감사합니다.",콜센터," 고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 문의하신 사항에 대해 안내드리겠습니다. 「근로기준법」 상 ‘근로자란 직업의 종류와 관계없이 임금을 목적으로 사업 또는 사업장에서 근로를 제공하는 자’를 말하며, 「근로기준법」 상의 근로자에 해당하는지 여부를 판단함에 있어 ①직업의 종류를 불문하고 ②근로의 대상인 임금을 목적으로 하며, ③사용종속관계 즉 사업주의 지배·관리하에서 근로를 제공하는 자일 것을 요건으로 합니다.「산재·고용보험법」 상의 ‘근로자’는  「근로기준법」에 따른 근로자를 말하며, 직업의 종류와 관계없이 임금을 목적으로 사업이나 사업장에서 근로를 제공하는 자(「근로기준법」제2조)임을 알려드립니다.  문의하신 비등기임원(집행임원) 근로자성 판단 관련, 비등기임원(집행임원)의 경우 등기임원과 보수 및 처우에 있어 일부 유사하더라도 실제 매일 출근하여 업무집행권을 갖는 대표이사의 지휘감독아래 근로를 제공한 경우 근로자로 인정될 수 있습니다.  그러나, 정관에서 정하는 바에 따라 회사로부터 일정한 사무 처리를 위임받고 경영계획 수립, 제규정의 개폐 및 업무집행 등 사업경영에 대해 등기이사와 동등한 수준의 업무집행권과 의결권을 보유하여 행사한 경우에는 사업경영담당자로서 사용자로 볼 수 있어 근로자성이 부인됩니다.    고객님께서 상담등록하신 내용과 같이 근로자성 판단을 위하여 일률적으로 정해진 자료 목록은 별도로 없으며, 일반적인 근로관계의 확인시 입증자료를 예시하면, 법인등기부등본, 근로계약서, 주주명부, 인사기록카드, 이사회의사록, 주주총회의사록, 인사 및 취업규칙, 복무규정, 정관, 급여대장, 근로소득원천징수영수증, 급여이체내역, 업무분장표, 업무 보고자료, 인사 및 예산 집행권 확인자료, 건강보험료 납입증명서, 출근부․출장부 등 복무․인사규정 적용자료, 근로자명부, 조직도 등이 있습니다.  *임원의 근로자성 판단 기준(판례) : 회사의 이사 또는 감사 등 임원이라고 하더라도 ①그 지위 또는 명칭이 형식적·명목적인 것이고 ②실제로는 매일 출근하여 업무집행권을 갖는 대표이사나 사용자의 지휘·감독 아래 일정한 근로를 제공하면서 그 대가로 보수를 받는 관계에 있다거나 또는 ③‘회사로부터 위임받은 사무를 처리하는 외에 대표이사 등의 지휘·감독 아래 일정한 노무를 담당하고 그 대가로 일정한 보수를 지급받아 왔다면 그러한 임원은 근로기준법상의 근로자에 해당(대법원 2002다64681, 2002다23468) *관련규정 : 고용보험 및 산업재해보상보험의 보험료징수 등에 관한 법률 법 제2조 (정의) 콜센터에서는 원칙적인 내용만을 안내해 드릴 수 밖에 없는 점 양해부탁드립니다.   등기․비등기임원의 경우 대표자로부터 지휘․감독 등을 받는지가 중요하므로 위임관계가 아닌 대표자와의 사용종속관계 여부 및 실질적인 업무형태와 근로실태에 따라 근로자성을 종합적으로 판단하기에, 보다 구체적인 사항은 사업장 소재지 관할지사 담당자와의 상담을 통하여 처리해주시길 바랍니다. ■ 관할지사 찾기 : 근로복지공단 홈페이지(/www.kcomwel.or.k)-(상담)공단소개 - 조직안내 - 지역본부 및 지사 메뉴에서 확인 또는 콜센터 통해 지사 확인 가능. 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시기 바랍니다."
157966,공개,"대표자가 고용보험,산재보험 가입가능한...",2019-01-08,시**,콜센터,처리완료,대표자가 월급을 받을 경우(일정금액을 받고 상근직 근무) 고용/산재 보험 가입 가능한가요? 아니면 대표자가 고요/산재보험 가입이 가능한 조건을 알려주세요,콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.문의하신 내용에 대해서는 1월 8일 11시경 유선상으로 안내해 드렸습니다.대표자가 고용·산재보험에 가입할 수 있는 제도는 자영업자 고용보험 가입과 중소기업사업주 산재보험 가입입니다. 가입 대상, 보험료 산정 등에 대한 자세한 내용은 근로복지공단 홈페이지 - 가입·납부서비스 - 자영업자 고용보험, 중소기업사업주 산재보험 메뉴에서 확인 가능합니다.기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다.※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.  "
157951,공개,육아휴직 보험료 납부 문의입니다,2019-01-08,윤**,콜센터,처리완료,1.30자 육아휴직을 들어가면 1월분 고용산재보험 납부해야합니까???,콜센터,"고객님 안녕하십니까?근로복지공단콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. ★ 출산전후휴가, 육아휴직 등에 따른 휴직기간동안 근로자에게 지급되는 보수에 대해 산재보험의 경우에는 월별보험료 및 정산보험료 부과 대상이 아니나, 고용보험의 경우에는 월별보험료는 미부과하고 보험료의 정산에 따른 보수총액신고 시 연간보수총액에는 산입하여 산정함을 알려드립니다. (산재보험은 미부과, 고용보험은 월별 미부과하나 정산시 부과) ★고객님께서 문의하신 1월 보험료는 월의 중간에 고용관계가 변경되어 일할 계산하여 보험료를 산정합니다.그 달의 근무일수에 따라 일할 계산한 월별 보험료를 산정하여 부과합니다. ★ 위의 답변으로 고객님의 궁금증이 해소되었기를 바라며, 답변이 충분하지 않았거나 기타 궁금한 사항이 있으시면 사업장 관할 우리 공단 소속기관 가입지원부 또는 근로복지공단콜센터(☎1588-0075)로 전화주시면 성심 성의껏 답변해 드리겠습니다. 감사합니다.  오늘도 행복한 하루 보내시길 바랍니다. * 지사찾기 : 근로복지공단홈페이지 → (좌측 상단) 공단소개 → 조직안내 → 지역본부 및 지사에서 사업장 관할 지역본부 및 지사 연락처(담당자) 등을 상세하게 검색 가능합니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다"
