글번호,공개여부,제목,등록일,작성자,처리지사,진행현황,내용,답변자,답변내용
165109,공개,퇴직연금가입후 회원가입,2019-09-09,방**,복지연금국,처리완료,안녕하십니까 퇴직연금 가입하려고 사업장번호로 인증하는데 퇴직연금가입이력이 없다는 팝업창이 뜨며 회원가입이 되지 않습니다.  퇴직 연금은 가입이 되어져서 1회 납부 되었는데 회원가입이 안되는 이유가 궁금합니다. 사업자번호 6788001236 입니다.,복지연금국,"고객님께서 문의하신 내용에 대해 전산실 등 확인결과, (인사)담당자 등록누락으로 확인되어 수정하였습니다. 고객님께 번거럽게 해드려 죄송합니다.기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1661-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
164784,공개,퇴직연금에 대해서 문의 드립니다,2019-08-28,정**,콜센터,처리완료,저희 회사 직원분 한분이 퇴사 하셨는데 근무한지는 일년이 안되어 퇴직금은 발생 안되는걸로 알고 있어요 이 경우 퇴직연금도 따로 상실신고 같은거 해야 하나요?,콜센터," 고객님 안녕하십니까? 근로복지공단 콜센터입니다.  먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.  문의하신 내용은 고객님께 2019년 8월 28일 16시 30분경 연락 드려, 상담 등록하신 내용에 대해 답변을 드렸으며, 통화 내용으로 답변을 갈음 하고자 합니다.   기타 궁금한 사항이 있으시면 근로복지공단(콜센터☎1588-0075, 퇴직연금 문의1661-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.  보다 나은 서비스 제공을 위해 항상 노력하겠습니다.   감사합니다. 고객님의 가정에 기쁨과 행복이 늘 함께 하길 기원하겠습니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시길 바랍니다."
164689,공개,퇴직금 중간정산,2019-08-23,황**,콜센터,처리완료,어머님이 아프셔서 퇴직중간 정산받을 사유가 발생하여 회사에 퇴직정산 신청을 했는데 년단위로 끈어야한다고 올해 1월로 끈어서 정산을 해준다는데 제가 알기로 신청한달로 부터해서 퇴직중간정산이 계산되는걸로 아는데 어떤게 맞는건지좀 알려주세요~~,콜센터,"  고객님 안녕하십니까? 근로복지공단 콜센터입니다.  먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 근로복지공단은 고용보험 및 산재보험의 가입, 부과, 피보험자고용정보관리 및 산재보상, 요양, 재활 업무와 그 외 일부 복지업무를 수행하고 있습니다. 문의하신 내용 관련 고객님께 2019년 8월 26일 10시 45분경 연락드려, 일반적인 퇴직금 중간 정산에 대한 문의인지, 근로복지공단에서 운영중인 퇴직연금에 대한 문의인지 여쭤보았습니다.   고객님께서 문의하신 퇴직금 등 근로기준법 관련 사항은 고용노동부 소관업무임을 알려드리니, 번거로우시겠지만 아래의 경로를 통해 다시금 고용노동부로 문의하시기 바랍니다.    ■ 전 화 : (고객상담센터) 국번 없이 1350    ■ 인터넷 : 민원마당(minwon.moel.go.kr) > 민원신청 > 빠른인터넷상담   보다 나은 서비스 제공을 위해 항상 노력하겠습니다.   감사합니다. 고객님의 가정에 기쁨과 행복이 늘 함께 하길 기원하겠습니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시길 바랍니다. "
163920,공개,피보험자 내역 정정 신청,2019-07-19,임**,콜센터,처리완료,1일 근무시간이 6시간이 아니라 7시간이라 정정하고자 첨부서류를 담당 관리과에 팩스로 보냈으나 연락이 되지않고 일주일이 넘었는데 아직 정정되지 않았습니다.  통화가 어려워 어떻게 진행해야 하나요?,콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 문의하신 내용에 대해서 2019년 7월 19일 14시 32분경 유선상 답변 드리려고 연락 드렸으나, 이미 처리하셨다고 하셔서 그 내용으로 답변을 갈음하고자 합니다.  기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시기 바랍니다."
163047,공개,일자리안정자금 신청방법,2019-06-19,유**,콜센터,처리완료,온라인으로 일자리 안정자금 신청하는 방법은 원평균보수 변경신청만 하면 끝일까요?,콜센터,고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.[신청방법] (온라인) 토탈서비스 경로 http://total.kcomwel.or.kr[사업장] → [민원접수/신고] → [보수신고] → [월평균보수변경신고(10603)] → [일자리신청 v 체크 작성] → [세부내역 작성 신고]일자리안정자금 지원 관련 궁금한 사항이 있으시면 근로복지공단 콜센터 [☎1588-0075 → 상담사연결'0'번 → 일자리 안정자금 문의'0'번]로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.일교차가 큰 날씨에 건강관리 유의하시고 업무처리 잘 되시길 바라겠습니다. 근로복지공단은 보다 더 나은 서비스를 제공하고자  항상 노력하겠습니다. 이용해 주셔서 감사합니다.  ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다. 
162953,공개,퇴직금 관련,2019-06-17,박**,복지연금국,처리완료,"지난주 금요일 퇴직금 입금을 받았는데, 어떻게 계산된건지 알고 싶습니다.",복지연금국,[기타] 담당자 유선 통화 안내 완료 (이로인한 사유로 내부처리되었습니다.)
162826,공개,퇴직시 연차수당 관련하여 문의 합니다...,2019-06-12,서**,콜센터,처리완료,회사를 15.6.4일 입사하고 19.6.20일쯤 퇴사하려고 하는데요 연차일수(수당)은 2019년에 17일 발생해서  19년도 퇴사하기전(19.6.20)까지 사용해도 되는건가요? (1년에 15일에 만2년마다 1일찍 증가해서 17일) 만약 안 사용하면 19.6.20일쯤 퇴사할때  연차수당 청구가 가능한가요?  답변 부탁드립니다,콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.   근로복지공단은 고용보험 및 산재보험의 가입, 부과, 피보험자고용정보관리 및 산재보상, 요양, 재활 업무와 그 외 일부 복지업무를 수행하고 있습니다. 고객님께서 문의하신 퇴직시 연차수당 관련 사항은 고용노동부 소관업무임을 알려드리니 번거로우시겠지만 아래의 경로를 통해 다시금 고용노동부로 문의하시기 바랍니다.     ■ 전  화 : (고객상담센터) 국번 없이 1350  ■ 인터넷 : 민원마당(minwon.moel.go.kr) > 민원신청 > 빠른인터넷상담    보다 나은 서비스 제공을 위해 항상 노력하겠습니다.          늘 행복한 하루 되시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시길 바랍니다.   "
162682,공개,퇴직연금 관련 질문입니다.,2019-06-06,김**,복지연금국,처리완료,1.삼성화재 무배당 애니비즈 슈퍼퇴직연금보험(확정기여형) 인덱스혼합형을 가입한 사람입니다. 해당 상품의 투자 설명서를 보고 싶은데 자세한 부탁드립니다.  2.위에 상품이 삼성화재에서 운용하는 상품인데 삼성화재 사이트에서 가입한 내역을 확인할 수 없습니다. 확인 부탁드립니다.  3.삼성화재 사이트에서 검색되는 인덱스 혼합형 상품과 공단에서 판매하는 인덱스 혼합형 상품이 동일 상품인지 확인 부탁드립니다.  4.원금보장형 상품은 만기 후 재예치매도 되는 걸로 알고 있는데 재예치가 안되고 만료 후 현금성 자산으로 보유하는 방법이 있는 알고싶습니다.  5.자산운용 변경 시에 삼성화재 상품 중에 선택이 안되는 상품이 있는데 왜 인가요?.  6.현재 이용중인 삼성화재 말고 신한은행쪽으로 변경하고 싶다면 어떻게 해야하나요?.,복지연금국,[기타] 전문위원 담당자 고객과 유선통화 설명 안내 (이로인한 사유로 내부처리되었습니다.)
162643,공개,퇴직금 지급에 대해 궁금합니다.,2019-06-04,김**,복지연금국,처리완료,"입사입은 2014년 3월1일 이고,  퇴직연금에 가입 자격 취득일은 2016년 4월22일 이라고 표기된 서류를 확인 했습니다.  저는 근무 하고 있으면서 몰랐었구요 퇴직은 올해 2018년2월28일에 했습니다.  그러면 퇴직금은 자격취득일부터 계산해서 받을 수 있는 건지, 아니면 입사일 2014년도 것 부터 적용되서 받을 수 있는지 궁금합니다.",복지연금국,[기타] 퇴직금 지급 방법 담당자 유선 통화 완료 (이로인한 사유로 내부처리되었습니다.)
162591,공개,퇴직적금 문의,2019-06-03,이**,콜센터,처리완료,법인회사인데요 개인 통장으로 가입할수 있는 퇴직적금이 있다해서 문의 드려요 안내 부탁드립니다,콜센터,고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 근로복지공단은 고용·산재보험 가입·부과·피보험자 관리 및 산재 보상·요양·재활·의료서비스 업무와 그 외 일자리안정자금지원 등의 일부 복지업무를 수행하고 있으며 30인 미만 사업장을 대상으로 퇴직연금 가입업무를 하고 있습니다.  ★ 고객님께서 문의하신 개인계좌 퇴직적금 관련한 내용은 근로복지공단에서 답변드릴 수 없는 점 양해해주시기 바랍니다.- 근로복지공단 퇴직연금 가입 관련 문의 ☎1661-0075- 퇴직금 관련 문의는 고용노동부 대표전화 ☎1350(국번없음) - 개인계좌 퇴직적금 관련 문의는 금융기관 또는 보험사로 다시 한번 문의해보시길 바랍니다. 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.        
162281,공개,"적립금 예금잔액증명서(퇴직적립금, 적...",2019-05-20,박**,콜센터,처리완료,통화도 잘 되지 않아 상담신청합니다. 예금잔액증명서가 필요한데 찾을 수가 없네요,콜센터,고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.★고객님 문의사항에 대하여 2019.5.21. 11:13분경 유선으로 고객님께서 업무처리 진행하셨음을 확인하여 인터넷 상담 답변을 대신하겠습니다.  기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.
162211,공개,퇴직금 지급문의,2019-05-16,이**,콜센터,처리완료,요양보호사로 근로한  경우  14개월 계속근로 후 퇴사  14개월 중  60이상 근로가 11개월 60시간 미만 근로가 3개월인 경우 퇴직금 지급대상인가요?,콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.고객님께서 문의해 주신 내용은 근로기준법 관련으로서 현재 고용노동부 소관업무에 해당되므로, 불편하시겠지만 아래 경로로 고용노동부에 문의해 주시기 바랍니다.■ 전   화 : (고객상담센터) 국번 없이 1350 ■ 인터넷 : 민원마당(minwon.moel.go.kr) > 민원신청 > 빠른인터넷상담 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
162187,공개,회사가 중간에 바뀌였습니다. 퇴직금 ...,2019-05-16,김**,콜센터,처리완료,A회사는 내부협력업체 인데요  입사 9개월차에 A회사가 없어지고 B회사가 생기면서  A회사에서 B회사로 제 의자에 상관없이 이동하게 되었습니다. (인원은 그대로 사장(사업자) 만 변경됨)  저도 9개월에 대한 퇴직금을 받을수 있나요?,콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 퇴직금 수급 관련하여 걱정이 많으실 것 같습니다. * 근로복지공단은 고용노동부장관의 위탁을 받아 산재보험 업무와 고용보험 업무 중 보험료 부과업무를 위탁 받아 수행하고 있습니다. * 고객님께서 문의하신 퇴직금 관련문의는 고용노동부 소관업무로 번거로우시겠지만 고용노동부로 문의하시면 자세한 안내 받아보실 수 있습니다.  - 전화 문의:고용노동부 고객상담센터 (국번 없이 1350)- 인터넷 문의:고용노동부 홈페이지(www.moel.go.kr)>민원마당>민원신청>빠른 인터넷상담>등록 바로 도움드리지 못해 죄송하고, 고객님의 업무처리가 잘 되시길 진심으로 바랍니다. 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.   ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
162164,공개,퇴사후 퇴직연금 수령방법,2019-05-15,심**,콜센터,처리완료,안녕하세요 저는 2019년 1월31 퇴사를 하였습니다. 퇴직금을 수령하려면 어떻게 해야 하는지요?  퇴사 후 개인이 퇴사 전 직장을 찾아가는건 많이 부담스러운 일일수 있는데 혹시 제가 신청할수 있는 방법은 없는지 문의합니다.,콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.문의하신 내용에 대해서는 2019년 5월 16일 11시 35분경 유선상 답변을 드렸으며, 통화 내용으로 답변을 갈음하고자 합니다. 기타 궁금한 사항이 있으시면 근로복지공단 퇴직연금지원센터 콜센터(☎1661-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
161855,공개,연차수당 문의,2019-05-07,김**,콜센터,처리완료,"2012년 5월에 입사한 직원  2013년 5월에 연차수당 지급,, 매년 5월에 연차수당 지급됨  2019년 5월에도 연차수당 지급됨  2019년 12월에 퇴사예정  그럼 2019년 5~12월에 발생되는 연차는  수당으로 지급이 되나요? (수당지급이 된다면,,산출내역을 알려주세요)  연차휴가로 지급이 되나요??? (연차휴가로 지급된다면,, 몇일인지 알려주세요)  감사합니다",콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.고객님께서 질문하신 연차수당 관련 문의는  고용노동부 소관업무로, 번거로우시겠지만 아래의 경로를 통해 다시금 고용노동부로 문의하여 주시기 바랍니다.  ■ 전   화 : (고객상담센터) 국번 없이 1350 ■ 인터넷 : 민원마당(minwon.moel.go.kr) > 민원신청 > 빠른인터넷상담 보다 나은 서비스 제공을 위해 항상 노력하겠습니다.이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다.※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다. "
161760,공개,퇴직연금 변경가능 문의,2019-05-02,김**,복지연금국,처리완료,4/1일 입사후 은행에서 퇴직연금을 가입했는데요 보니 30인 이하 사업장인데 혹시 근로복지공단의 퇴직연금으로 변경이 가능한가요?  한번 가입해서 변경은 안되는건가요 궁금합니다.,복지연금국,안녕하세요 근로복지공단 퇴직연금부입니다.현재 상시 30인 이하 사업장인 경우 근로복지공단 퇴직연금으로 변경이 가능합니다.  자세한 문의는 사업장 관할 지사 담에게 문의하시면 이전관련 내용을 자세히 안내해드리도록 하겠습니다.www.pension.kcomwel.or.kr -> 고객센터/고객지원실/퇴직연금담당자찾기에서 관할 지사 담당를 찾을 수 있습니다.                      
161727,공개,연차 및 퇴직연금 문의드립니다...,2019-05-02,이**,콜센터,처리완료,"안녕하세요 고양시에 위치한 모 초등학교의 급여담당자입니다. 4월 30일자로 퇴직하신 공무직원에 대하여 연차 및 퇴직연금 문의드립니다.  1) 해당 공무직원(A)은 방학 중 비근무자이고 2018년에 연가 21개, 병가 6개를 사용하였습니다. 출근일수가 80% 미만이면 다음해 연차가 발생하지 않는 것으로 알고있는데 80%는 어떤 것을 기준으로 하는 것인지 궁금합니다. 유급휴일이 포함된 날짜에서 80%인지, 아니면 해당 직종의 실제 근무일수(월~금요일)인지... 어떤 기준의 80%인지 알고싶습니다.  2) 또 다른 공무직원 (B)는 방학 중 근무자로 1년 내내 근무하는데, 2018년에 병가 32일, 연가 18일, 특별휴가 5일을 사용하였습니다.(총 55일) 이 분도 2018년에 근무일수가 80%가 충족하는지 알고싶습니다.   감사합니다.",콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.고객님께서 문의하신 연차 및  퇴직연금 관련한 내용은 안타깝게도 저희 공단에서 안내드릴 수 없는 업무임을 양해해 주시기 바랍니다. ★ 고객님께서 문의하신 연차 발생 기준 및 퇴직연금 지급 등은 근로기준법 관련한 내용으로 고용노동부 소관업무입니다.  번거로우시겠지만 아래와 같은 방법으로 고용노동부로 다시 한번 문의주시기 바랍니다.    - 전화 문의 : 고용노동부 고객상담센터 (국번 없이 1350) - 인터넷 문의 : 고용노동부 홈페이지(www.moel.go.kr) > 민원마당 > 민원신청 > 빠른 인터넷상담 아울러, 근로복지공단은 고용·산재보험 가입·부과·피보험자 관리 및 산재 보상·요양·재활·의료서비스 업무와 그 외 일자리안정자금지원 등의 일부 복지업무를 수행하고 있음을 안내드립니다.관련하여 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
161251,공개,의료비 융자신청,2019-04-15,문**,콜센터,처리완료,치과치료한것도 의료비 융자신청이 가능한가요?,콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.▶ 의료비 신청대상 융자 신청일 현재 소속사업장에 3개월 이상 근로중(다만, 일용근로자는 신청일 이전 90일 이내에 고용보험법 시행규칙 별지 7호 서식의 고용보험 근로내용 확인신고서에 따른 근로일수가 45일 이상인 경우)인 월평균 소득 251만원 이하일 것. 다만, 비정규직 근로자는 소득요건을 적용하지 않음.▶ 융자요건근로자 본인 또는 피부양자인 가족의 치료비, 산후조리 및 요양시설 이용에 드는 비용으로서 다음 각 항목의 어느 하나에 해당하는 비용1. [국민건강보험법] 제41조에 따른 요양급여 또는 [의료급여법] 제7조에 따른 의료급여에 해당하는 내용으로 [국민건강보험법] 제42조 및 [의료급여법] 제9조에 따른 요양기관 및 의료급여기관에 납부한 비용* 다만, 의료기관 및 보건소 등에서 발행한 처방전에 의하지 않은 약제비는 제외2. 출산 후 산후조리원 이용에 드는 비용3. 노인성 질환으로 진단되어 요양시설 이용에 드는 비용▶ 의료비의 경우 융자 신청기한이 의료비 납부일 또는 요양개시일부터 1년이내, 본인부담금이 50만원 이상인 경우 가능. ※ 근로복지넷(www.workdream.net) 나의 자격조건 알아보기를 통해 신청가능여부 확인하시기 바랍니다.  위의 답변으로 고객님의 궁금증이 다소 해소되었기를 바라며, 답변이 충분하지 않았거나 기타 궁금한 사항이 있으신 경우에는 근로복지공단 콜센터(☎1588-0075 ☞0 ☞3 )로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
161156,공개,관리수수료,2019-04-10,박**,복지연금국,처리완료,"(주)휴머노피아라는 회사입니다. 먼저 근로복지공단 퇴직연금 사이트에 김효진씨는 퇴사하여 박영익으로 바꾸어 주셨으면 합니다. 그리고 당사 대표이사가 김영이 아닌 유희천으로 변경 가능한지 묻고 싶고, 다른 직원분께 우리은행 가상계좌로 퇴직연금자산관리수수료 85,275원을 납부하라는 문자를 받아 제가 계좌이체 하려니 금액이 맞지 않다고 나옵니다. 정확한 수수료 금액을 알려 주십시오.",복지연금국,"고객님 안녕하십니까? 귀하께서 문의하신 내용(퇴사 및 신규입사, 대표이사 변경)은 소속기관(포항지사 경영복지부, 054-288-5207,5251)으로 신청하시기 바랍니다.자산관리수수료는 전산확인 결과 미납니역(15년 45원, 17년 63,181원)이 확인되니, 자산관리기관(우리은행)으로 문의하시기 바랍니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다."
160968,공개,휴가 관련 문의가 있습니다.,2019-04-04,정**,콜센터,처리완료,"제가 준공무원으로 이번달에 입사하게 되었습니다. 업무를 인수인계받으며 상황설명을 들을때 1년 미만이라 유급휴가/연차 관련하여, 연가가 없다고 설명을 들어서요.. 그런데 제가 이번달엔 꼭 하루를 쉬어야 할 일이 있습니다.  질문은 : 아직 1개월 미만 입사자입니다. 공무원법으로 인하여도 80% 이상 근무 시 연차가 주어지는 거고 건가요? 아님 1개월 만근 시 하루의 유급휴가를 사용할 수 있는건지 궁금합니다.   감사합니다",콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.근로복지공단은 고용·산재보험 가입·부과 및 산재 보상·요양·재활·의료서비스 업무와 그 외 일자리안정자금지원 등의 일부 복지업무를 수행하고 있습니다. 고객님이 문의하신 연차 관련 내용은 근로기준법상의 근로자인 경우는 고용노동부(☎국번없이 1350)에서 관할하는 업무이며, 공무원법의 적용을 받는 공무원인 경우는 근무 하시는 곳을 통해 공무원 복무규정등을 확인해보실것을 안내 드립니다. 안타깝게도 우리 공단에서 안내드릴 수 없는 업무임을 양해해 주시기 바랍니다. 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
160754,공개,문의요,2019-03-28,이**,콜센터,처리완료,노동부에문의했더니 이쪽번호알려주길래 문의해봅니다  상황은 1년넘게다닌직장이있는데(피부관리) 회사에서 모든정규직을 프리랜서로 바꾸겠다 싫으면 나가라 는식으로 말을했고 실업급여를 신청해달라했더니 회사측에 피해가크다고 실업급여신청을안해주겠다고 했었습니다 그리고는 퇴직서 퇴직사유를 권고사직이아닌  본인이자발적으로나간걸로 쓰게강요했으며 안쓸시에는 바로내일부터 거리가 먼 지점으로  보내버린다 협박하여서 어쩔수없이썼습니다(계악서상 지점간이동은있을수있다써있긴했습니다) 여기서 문의드릴점은 이렇게 강요로하고 옮겨버린다 사유를강요했는데도  제가 이렇게 당해야하는지 어떻게해야하는지 궁굼함니다  어쩔수없이 사직서는 쓴상황이며 음성녹음으로는 실업급여회사에 피해가 가니 안해준다는 녹음은 있습니다,콜센터,"고객님 안녕하십니까?근로복지공단콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.고객님께서 문의하신 내용에 대해 2019.3.28. 17:13분경 유선상 안내드렸으며, 고객님께서 말씀하신 상황에 대해서는 노동부 고용센터(국번없이 1350) 근로감독과로 문의하셔서 안내를 받으셔야 합니다. 저희 쪽에 신청할 수 있는 사항에 대해서는 이메일로 보내드린 피보험자격 확인청구서와 이에 관한 증빙자료를 제출해 주셔서 담당자가 확인하여 상실사유 등에 대해서 처리가 가능합니다. 단, 증빙이 되지 않을 경우에는 처리가 어려울 수 있는 점 양해부탁드립니다. 늘 건강하시고 업무처리 잘 되시길 바라겠습니다.  ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.  "
160641,공개,퇴직연금 자산관리 수수료에 대하여,2019-03-25,손**,복지연금국,처리완료,며칠전에  자산관리수수료를 내라는 고지서를 받았어요 근데 그해당 직원은 2017년도에 퇴직을 하였고  운영하던 시설도 시설장이 정년이 되어 2018년 6월말로 폐지가 되었습니다 2017년 3윌부터 2018년 3월까지 수수료 라고 되어있는데 왜 지금 고지서가 왔는지 알 수없고 그리고  서을시 보조금 으로  운영하었던  시설이었기에 예산 집행이 다끝나서 낼  돈이 없어요 전화통화가  너무 어려워서 글을 올립니다 시설 사업자등록번호 209-80-06466 전화 좀 주세요,복지연금국,고객님 안녕하십니까?문의하신 사항은 담당자가 유선통화 드렸습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다.  
160388,공개,퇴직연금 이체 날짜 변경 하고 싶어요...,2019-03-18,김**,복지연금국,처리완료,어린이집 입니다.  퇴직연금  이체 날짜를    매월 25일로  설정해 놓았는데  다른날짜로 변경 하고 싶어요.     상담원 연결이 계속 되지 않아  사이버고객상담으로 문의 드립니다.,복지연금국,"         고객님 안녕하십니까?퇴직연금 이체일자 변경은 ""근로복지공단 퇴직연금"" 홈페이지에 접속하여 서식자료실에서 <별지 제4호서식> 퇴직연금 변경신청서(사업장/제도)를 다운받아 작성하여 관할 소속기관 팩스로 접수하시면 됩니다.이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
